# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_shifted_model
# start_datetime = 2025-04-28 19:11:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/dr17bfvw.json
# init = 2 (Default)
# random
#   seed = 50383
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_shifted2ahh_udx/model_shifted-20250428151102_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_shifted.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.0656354
# Diagonal elements of inverse mass matrix:
# 1.17343, 0.0550072, 0.00141048, 0.00331552, 1.06872, 0.000424654
-3894.67,0.901595,0.0656354,6,63,0,3896.54,-8.49574,2.1887,0.268196,0.376493,39.7108,28.5413
-3893.58,0.969944,0.0656354,5,31,0,3896.15,-8.60391,2.154,0.278413,0.380102,39.7674,28.5155
-3892.81,0.98789,0.0656354,5,31,0,3894.38,-8.57252,2.14389,0.288718,0.385849,39.1306,29.2655
-3894.79,0.880061,0.0656354,6,63,0,3898.83,-9.10396,2.31946,0.340934,0.402041,39.9721,27.9828
-3893.02,0.989697,0.0656354,6,63,0,3896.06,-7.87272,2.05214,0.349142,0.398118,38.8132,28.7198
-3892.08,0.882308,0.0656354,5,43,0,3897.39,-8.04513,2.07086,0.337153,0.374678,39.0394,28.8592
-3892.45,0.998122,0.0656354,5,63,0,3894.67,-7.55901,1.95525,0.352042,0.418457,39.4548,29.3167
-3893.46,0.989725,0.0656354,6,63,0,3894.09,-7.03035,1.84683,0.366029,0.400883,40.2716,29.3548
-3893.57,0.965584,0.0656354,5,31,0,3894.86,-7.15489,1.86116,0.387247,0.389231,39.8591,28.901
-3894.48,0.984635,0.0656354,6,63,0,3895.06,-7.18765,1.8606,0.390305,0.378494,40.4564,29.1099
-3894.9,0.7612,0.0656354,6,63,0,3898.76,-9.78661,2.43535,0.287872,0.413643,37.8592,29.7059
-3895.04,0.99357,0.0656354,6,63,0,3899.33,-5.98415,1.6184,0.341322,0.373799,40.0564,28.8163
-3893.57,0.972319,0.0656354,5,31,0,3895.84,-6.68308,1.75996,0.355774,0.377807,39.7779,29.36
-3895.59,0.988049,0.0656354,5,63,0,3898.71,-8.02266,2.04266,0.255944,0.381255,40.6077,28.242
-3895.23,0.999843,0.0656354,6,63,0,3899.39,-7.95089,2.04315,0.268383,0.417293,37.8374,28.4434
-3892.73,0.992113,0.0656354,6,63,0,3896.16,-7.52359,1.94813,0.34972,0.421062,39.5205,29.496
-3893.78,0.997535,0.0656354,6,63,0,3895.73,-9.6461,2.39755,0.361095,0.40753,40.7374,28.7147
-3892.14,0.872101,0.0656354,5,63,0,3896.72,-8.51666,2.13688,0.335278,0.401065,39.133,29.4558
-3893.74,0.961478,0.0656354,5,63,0,3895.31,-7.33308,1.93283,0.356511,0.372557,40.2124,28.8593
-3893.11,0.971289,0.0656354,6,63,0,3895.22,-7.20174,1.85236,0.318702,0.40531,38.6574,29.2775
-3892.34,0.999999,0.0656354,6,63,0,3893.84,-9.23892,2.33511,0.317113,0.385153,39.721,28.8674
-3894.1,0.968948,0.0656354,5,63,0,3896.28,-8.23774,2.12253,0.312139,0.346293,39.0583,29.0904
-3893.65,0.98774,0.0656354,6,63,0,3895.83,-7.85625,2.04091,0.334417,0.357568,39.9944,29.4744
-3893.64,0.999199,0.0656354,6,63,0,3895.21,-8.63796,2.15897,0.315242,0.43559,38.576,28.8287
-3891.84,0.999986,0.0656354,5,31,0,3893.79,-8.45141,2.15648,0.350614,0.405199,39.2395,28.9786
-3893.55,0.999476,0.0656354,5,63,0,3894.87,-9.99236,2.46856,0.364184,0.395623,39.6505,28.5137
-3895.24,0.983638,0.0656354,6,63,0,3896.73,-7.63371,1.97988,0.244828,0.421152,39.2871,29.7065
-3895.53,0.749721,0.0656354,6,63,0,3900.89,-7.50755,1.9007,0.390915,0.413218,39.8593,28.4428
-3894.68,1,0.0656354,5,31,0,3895.74,-7.37705,1.94442,0.389398,0.409862,39.6808,28.5018
-3893.09,0.999211,0.0656354,6,63,0,3896.31,-8.84885,2.25743,0.369953,0.391942,38.6389,29.2035
-3896.24,0.986973,0.0656354,5,63,0,3898.39,-8.005,2.07789,0.330555,0.334906,38.7957,28.4622
-3893.6,0.876409,0.0656354,5,31,0,3898.55,-8.68759,2.22683,0.31585,0.360388,38.8565,29.3884
-3892.03,0.996946,0.0656354,6,63,0,3893.92,-8.53445,2.17135,0.353167,0.381487,39.9985,29.0892
-3895.26,0.99108,0.0656354,6,63,0,3896.7,-10.7381,2.62918,0.329599,0.353411,39.2771,28.905
-3893.85,0.84832,0.0656354,6,63,0,3898.95,-10.0624,2.52189,0.345901,0.416131,39.3891,29.3035
-3894.47,0.910804,0.0656354,6,63,0,3897.06,-8.95387,2.2211,0.372499,0.393613,40.8456,29.413
-3897.94,0.933395,0.0656354,6,63,0,3902.55,-6.47437,1.71246,0.389319,0.432132,41.3393,28.4664
-3895.35,0.824554,0.0656354,6,63,0,3901.71,-10.138,2.46893,0.297885,0.375651,38.4393,28.8917
-3894.71,0.985475,0.0656354,6,63,0,3898.01,-8.93,2.2905,0.278911,0.422733,39.2738,28.7052
-3893.29,0.992017,0.0656354,6,63,0,3896.83,-8.35446,2.13652,0.298833,0.368045,39.9931,28.4273
-3894.26,0.929136,0.0656354,6,63,0,3896.38,-7.83688,1.97779,0.268133,0.414336,39.5869,29.2678
-3892.97,0.999854,0.0656354,5,63,0,3895.07,-8.85788,2.20504,0.301438,0.408964,40.2182,28.975
-3893.29,0.9842,0.0656354,5,63,0,3894.86,-8.32791,2.13775,0.373373,0.378117,39.8289,29.6096
-3893.26,0.996042,0.0656354,6,63,0,3896.77,-9.37178,2.32302,0.350239,0.364343,39.0678,29.4036
-3894.47,0.994628,0.0656354,6,63,0,3897.61,-7.49677,1.95848,0.301333,0.350763,39.0399,29.5517
-3893.6,0.999625,0.0656354,6,63,0,3895.49,-8.35689,2.11662,0.365278,0.44329,39.6614,28.6562
-3892.91,0.98623,0.0656354,5,63,0,3894.49,-7.91315,2.03523,0.346151,0.429461,39.6068,28.5544
-3893.06,0.984822,0.0656354,6,63,0,3895.93,-8.38941,2.11595,0.280956,0.382447,40.112,29.3731
-3893.83,0.978904,0.0656354,6,63,0,3895.41,-6.46081,1.72094,0.346175,0.385114,38.8939,28.6697
-3891.84,0.983412,0.0656354,6,63,0,3894.69,-8.40548,2.13856,0.308388,0.381053,38.9535,29.1623
-3892.72,0.998996,0.0656354,6,63,0,3893.16,-7.61263,1.95827,0.336169,0.383725,38.3405,29.5646
-3892.05,0.999985,0.0656354,6,63,0,3893.57,-7.94923,2.03793,0.331553,0.380654,39.124,29.5737
-3894.6,0.773335,0.0656354,5,43,0,3896.01,-8.97685,2.20809,0.316445,0.42806,39.253,29.1718
-3892.58,0.975327,0.0656354,6,63,0,3898.01,-7.45641,1.93953,0.337346,0.367226,39.7266,28.8751
-3893.97,0.985845,0.0656354,6,63,0,3895.78,-9.85891,2.46803,0.280994,0.397266,39.0212,28.6021
-3893.46,0.917774,0.0656354,6,63,0,3896.36,-9.729,2.39777,0.285761,0.399184,39.004,29.1711
-3892.99,0.9995,0.0656354,6,63,0,3895.39,-8.49151,2.13875,0.37023,0.373205,38.6517,29.4044
-3895.36,0.999936,0.0656354,6,63,0,3895.98,-10.5578,2.61657,0.276479,0.413121,40.3206,28.8609
-3894.7,0.964017,0.0656354,6,63,0,3897.11,-6.52639,1.74434,0.37996,0.380509,38.638,29.2035
-3898.56,0.914795,0.0656354,5,31,0,3900.08,-6.8916,1.77509,0.442124,0.390537,39.7938,29.3665
-3896.02,0.915665,0.0656354,6,63,0,3905.82,-9.8143,2.40965,0.351916,0.451186,40.492,28.6675
-3893.95,0.999166,0.0656354,6,63,0,3898.92,-7.65186,1.9926,0.289083,0.368566,38.2714,28.9088
-3893.33,0.981782,0.0656354,6,63,0,3894.98,-9.25806,2.3079,0.375488,0.425991,39.8886,29.021
-3894.33,0.814131,0.0656354,6,63,0,3896.34,-8.79443,2.16784,0.307078,0.408381,38.9992,28.7518
-3893.77,0.993521,0.0656354,4,31,0,3896.74,-8.65893,2.23657,0.359085,0.398234,39.6765,28.9392
-3892.77,0.996753,0.0656354,5,63,0,3897.51,-9.04625,2.3071,0.328229,0.388645,39.8064,29.1765
-3892.82,0.985273,0.0656354,5,63,0,3894.68,-8.91196,2.2642,0.358339,0.394004,38.6888,28.6234
-3892.88,0.86951,0.0656354,2,7,0,3894.33,-9.03431,2.24985,0.358181,0.393599,38.6487,28.6248
-3892.46,0.999904,0.0656354,5,47,0,3896.7,-9.02338,2.25541,0.355609,0.391104,38.7516,28.6754
-3896.1,0.984518,0.0656354,5,31,0,3896.89,-9.74462,2.43153,0.379036,0.426818,41.4561,29.0737
-3895.51,0.991212,0.0656354,6,63,0,3899.78,-6.83787,1.79201,0.293081,0.382216,37.3938,28.8971
-3893.68,0.873524,0.0656354,6,63,0,3897.92,-9.837,2.41814,0.334811,0.409035,40.3305,28.7963
-3895.34,0.999398,0.0656354,6,63,0,3898.05,-8.00673,2.0717,0.359366,0.451461,39.9254,29.8637
-3894.14,0.994954,0.0656354,6,63,0,3898.64,-9.47398,2.35595,0.358831,0.403805,40.1861,30.0117
-3893.79,0.999745,0.0656354,6,63,0,3896.26,-8.74193,2.21697,0.301108,0.396881,38.6256,28.1024
-3894.71,0.999525,0.0656354,6,63,0,3896.03,-9.63106,2.40023,0.331926,0.429423,40.5977,29.8383
-3893.54,0.999865,0.0656354,6,63,0,3897.69,-7.06751,1.84473,0.364178,0.36981,38.6464,28.8989
