# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_shifted_model
# start_datetime = 2025-04-28 19:11:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/dr17bfvw.json
# init = 2 (Default)
# random
#   seed = 50383
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_shifted2ahh_udx/model_shifted-20250428151102_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_shifted.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.081066
# Diagonal elements of inverse mass matrix:
# 1.13094, 0.0531294, 0.00143244, 0.00458436, 0.688154, 0.000336726
-3894.87,0.99951,0.081066,5,31,0,3895.96,-9.38725,2.33946,0.392275,0.364282,39.9557,29.6026
-3892.51,0.952333,0.081066,5,31,0,3896.04,-8.43196,2.1499,0.346314,0.371444,39.9268,29.5277
-3893.02,0.984779,0.081066,5,31,0,3894.5,-8.35512,2.13534,0.330298,0.3652,40.11,29.646
-3894.85,0.993366,0.081066,6,63,0,3897.58,-6.64622,1.74317,0.331726,0.409683,38.7624,28.1819
-3893.71,0.985624,0.081066,5,31,0,3895.4,-7.17537,1.85891,0.320576,0.398106,38.6449,28.2608
-3892.79,0.985151,0.081066,6,63,0,3895.52,-8.53547,2.1604,0.367752,0.428868,39.3713,29.334
-3892.61,0.960856,0.081066,5,63,0,3896.83,-9.17857,2.30366,0.308951,0.380259,39.9062,29.5932
-3891.57,0.999695,0.081066,5,63,0,3892.81,-8.76251,2.21092,0.315652,0.391875,39.3285,29.1366
-3892.81,0.99817,0.081066,5,63,0,3893.16,-9.66203,2.40646,0.298354,0.378229,39.4739,28.7923
-3894.14,0.648157,0.081066,6,63,0,3896.29,-7.38991,1.87423,0.353186,0.389442,39.7575,29.4954
-3894.14,0.195544,0.081066,2,3,0,3899.25,-7.38991,1.87423,0.353186,0.389442,39.7575,29.4954
-3895.21,0.997259,0.081066,5,63,0,3897.86,-10.5111,2.59695,0.297366,0.40932,40.9229,29.0224
-3892.72,0.894482,0.081066,5,31,0,3898.27,-9.81044,2.44314,0.339777,0.387698,38.6076,29.1347
-3892.19,0.969853,0.081066,6,63,0,3895.29,-7.50542,1.93939,0.331835,0.403706,39.6809,28.6449
-3892.43,0.892595,0.081066,6,63,0,3893.12,-9.11439,2.26344,0.33229,0.386156,39.2118,29.4581
-3894.29,0.915557,0.081066,5,31,0,3894.81,-8.94773,2.29044,0.341972,0.407701,40.0299,29.8604
-3895.26,0.992949,0.081066,5,63,0,3897.93,-7.71348,2.02083,0.329458,0.431464,37.9157,29.6722
-3894.78,0.928436,0.081066,6,63,0,3900.35,-8.82776,2.25107,0.379272,0.410508,37.7784,28.7243
-3895.72,0.900261,0.081066,6,63,0,3897.44,-9.36304,2.30507,0.383382,0.406966,37.8514,28.6541
-3897.29,0.878164,0.081066,2,3,0,3897.53,-9.10938,2.3449,0.384587,0.408987,37.8829,28.6284
-3892.76,0.960176,0.081066,5,31,0,3900.59,-8.90456,2.26206,0.326057,0.405183,38.2768,28.8769
-3893.63,0.922127,0.081066,5,63,0,3895.49,-8.60468,2.15669,0.314627,0.363864,40.4472,28.5208
-3893.93,0.999999,0.081066,6,63,0,3895.59,-9.81076,2.42031,0.348859,0.425127,38.354,29.1004
-3897.52,0.849881,0.081066,5,31,0,3898.99,-10.4534,2.62407,0.350348,0.370425,37.8262,28.4599
-3893.7,0.976791,0.081066,6,63,0,3902.91,-9.94946,2.46509,0.382991,0.409516,39.6668,28.9285
