# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 20:40:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/182mky5f.json
# init = 2 (Default)
# random
#   seed = 51468
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_baselinebxhjy7_k/model_baseline-20250428164048_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.117258
# Diagonal elements of inverse mass matrix:
# 0.000257418, 1.77036e-05, 0.00137413, 0.00452731, 1.20279, 0.000564974
-354180,0.626456,0.117258,4,31,0,354186,2.0645,0.000788401,0.314347,0.409244,39.5308,31.3961
-354181,0.999819,0.117258,5,31,0,354182,2.04968,0.00392849,0.29152,0.399384,39.465,32.0498
-354182,0.931944,0.117258,5,31,0,354184,2.0486,0.00332768,0.290209,0.363026,40.1644,31.7586
-354183,0.945136,0.117258,5,31,0,354186,2.05477,0.00195877,0.406285,0.397818,40.7497,30.8564
-354183,0.902018,0.117258,5,31,0,354188,2.07988,-0.00147575,0.39177,0.378314,39.2628,30.8393
-354183,0.869948,0.117258,5,31,0,354187,2.08583,-0.002011,0.407799,0.404115,40.1857,31.0035
-354180,1,0.117258,5,31,0,354185,2.06434,0.00148048,0.341498,0.414017,40.3837,31.4171
-354182,0.937787,0.117258,5,31,0,354183,2.04434,0.00391737,0.29238,0.380776,40.3204,31.4268
-354183,0.874159,0.117258,5,31,0,354188,2.09011,-0.00232512,0.3689,0.408134,40.7307,31.7441
-354181,0.920451,0.117258,5,31,0,354185,2.09088,-0.0033886,0.380978,0.395456,39.7232,31.6672
-354182,0.640825,0.117258,5,31,0,354185,2.0575,0.00334929,0.284012,0.400152,41.0562,31.4032
-354181,0.995631,0.117258,5,31,0,354184,2.08255,-0.00247751,0.37607,0.388896,39.7832,31.7155
-354184,0.864659,0.117258,5,31,0,354186,2.07176,5.45218e-05,0.328182,0.461642,39.0199,30.9383
-354181,0.97402,0.117258,5,31,0,354186,2.0629,0.00169207,0.328163,0.406284,40.8375,30.3992
-354181,0.938441,0.117258,4,31,0,354184,2.0694,-0.000436053,0.309634,0.370781,40.6018,31.5577
-354182,0.897955,0.117258,4,31,0,354183,2.07931,-0.000581635,0.338173,0.352902,40.8185,31.4142
-354182,0.998149,0.117258,5,31,0,354185,2.08263,-0.00267075,0.322534,0.38555,38.225,31.6542
-354181,0.979692,0.117258,4,31,0,354184,2.06834,0.000894791,0.350764,0.394549,41.3388,32.3836
-354183,0.594219,0.117258,5,31,0,354187,2.06129,0.0026911,0.331106,0.383765,40.5644,32.9444
-354182,0.959059,0.117258,5,31,0,354186,2.05891,0.00204792,0.337951,0.393176,38.6132,30.8408
-354182,0.723626,0.117258,5,31,0,354187,2.07307,-0.000350343,0.349268,0.348063,41.3536,31.4372
-354182,0.943346,0.117258,5,31,0,354183,2.07405,-0.000932153,0.355643,0.350218,40.5697,31.1749
-354183,0.942718,0.117258,5,31,0,354186,2.03592,0.00628766,0.291349,0.398899,41.9808,32.1143
-354187,0.993896,0.117258,5,31,0,354192,2.01572,0.00988674,0.28805,0.383624,40.5327,30.2521
-354187,0.860227,0.117258,5,31,0,354190,2.01544,0.0101756,0.284078,0.385974,39.7266,31.1572
-354186,0.959009,0.117258,4,15,0,354188,2.01852,0.00945019,0.282823,0.383629,40.0536,31.1727
-354183,0.967407,0.117258,4,15,0,354186,2.03305,0.00673801,0.305794,0.382867,39.4411,31.3808
-354181,0.916104,0.117258,5,31,0,354185,2.06197,0.0020408,0.372136,0.392963,41.587,31.4041
-354181,0.936623,0.117258,5,31,0,354183,2.06503,0.000378362,0.343965,0.413541,41.3236,31.6763
-354180,0.99725,0.117258,5,31,0,354183,2.06187,0.00129321,0.350045,0.378171,39.9209,31.2702
-354180,0.881536,0.117258,5,31,0,354183,2.08118,-0.00193692,0.308658,0.394638,41.2187,31.8714
-354181,0.992768,0.117258,5,31,0,354183,2.06524,0.000884777,0.352552,0.368686,41.5656,31.1687
-354183,0.996309,0.117258,5,31,0,354185,2.10975,-0.00687613,0.316697,0.381737,41.008,31.8473
-354182,0.899533,0.117258,5,31,0,354185,2.08067,-0.00252435,0.32505,0.399804,38.8211,32.0627
-354181,0.983467,0.117258,4,31,0,354183,2.08077,-0.00230783,0.310732,0.401476,41.3978,31.7716
-354181,0.978011,0.117258,5,31,0,354181,2.06752,-8.50008e-05,0.332568,0.383377,39.408,31.9781
-354180,0.991198,0.117258,5,31,0,354182,2.06974,2.50775e-05,0.346223,0.368841,39.5469,31.6445
-354181,0.807787,0.117258,5,31,0,354183,2.05063,0.00352315,0.310847,0.387246,41.2222,31.0576
-354181,0.970055,0.117258,5,31,0,354183,2.08443,-0.0027617,0.369382,0.411866,40.1703,31.7166
-354181,0.999943,0.117258,5,31,0,354182,2.04492,0.00444817,0.289971,0.38783,40.82,31.5407
-354184,0.970189,0.117258,5,31,0,354185,2.04204,0.00539157,0.389289,0.359841,40.6821,31.3884
-354184,0.957252,0.117258,5,31,0,354187,2.08623,-0.00330976,0.245242,0.448489,40.2797,31.8033
-354183,0.999381,0.117258,5,31,0,354188,2.08708,-0.00346814,0.360225,0.417297,39.498,30.5516
-354182,0.999867,0.117258,5,31,0,354186,2.05977,0.00177966,0.300825,0.365117,41.4509,32.7527
-354182,0.882863,0.117258,5,31,0,354185,2.04477,0.00412826,0.306506,0.402354,40.0069,32.7148
-354182,0.999046,0.117258,5,31,0,354184,2.04732,0.00378064,0.318697,0.369335,41.1556,32.4822
-354184,0.807916,0.117258,5,31,0,354186,2.05653,0.00137073,0.374266,0.396161,39.2044,30.7139
-354182,0.997868,0.117258,5,31,0,354186,2.05556,0.0028922,0.383014,0.440527,40.8976,31.1292
-354182,0.89823,0.117258,5,31,0,354184,2.08389,-0.0025502,0.277802,0.35842,39.7877,32.1839
-354181,0.999719,0.117258,5,31,0,354185,2.07846,-0.00151257,0.333194,0.402806,40.839,30.3773
-354181,0.956158,0.117258,5,31,0,354183,2.08046,-0.00182564,0.364176,0.41069,40.353,32.7541
-354181,0.993847,0.117258,5,31,0,354183,2.09673,-0.00447301,0.331638,0.412135,39.61,31.6197
-354185,0.96199,0.117258,5,31,0,354188,2.07773,-0.00109749,0.274046,0.33928,39.9619,30.453
-354182,0.778422,0.117258,5,31,0,354188,2.05688,0.0025031,0.3449,0.457926,39.9036,32.0241
-354181,0.977511,0.117258,5,31,0,354184,2.07595,-0.000688279,0.326748,0.370111,41.5638,30.8157
-354182,0.811914,0.117258,5,31,0,354184,2.06323,0.00131543,0.302503,0.424578,39.2683,32.3637
