# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.110026
# Diagonal elements of inverse mass matrix:
# 0.000303738, 1.94116e-05, 0.00162097, 0.0049619, 1.1443, 0.000428294
-354185,0.999264,0.110026,5,31,0,354186,2.07408,-0.00014755,0.372089,0.379764,39.2252,31.7433
-354188,0.97756,0.110026,5,31,0,354189,2.03055,0.00658327,0.300324,0.417598,41.1673,30.8467
-354185,0.676095,0.110026,5,31,0,354191,2.07965,-0.00223677,0.381776,0.398029,40.4117,31.5862
-354185,0.913065,0.110026,5,31,0,354187,2.0764,-0.000837331,0.363638,0.390444,42.0455,31.4002
-354188,0.997854,0.110026,5,31,0,354190,2.09464,-0.00446319,0.291973,0.343209,41.7706,32.2992
-354186,0.639012,0.110026,5,31,0,354192,2.0784,-0.00240628,0.317819,0.395877,39.6698,32.5015
-354185,0.997448,0.110026,5,31,0,354186,2.07875,-0.000518805,0.329045,0.391254,39.7926,32.4715
-354186,0.834644,0.110026,5,31,0,354189,2.08009,-0.00272903,0.298383,0.385254,40.7105,30.6323
-354187,0.946275,0.110026,5,31,0,354189,2.07923,-0.000316377,0.325016,0.414731,40.4518,32.8414
-354190,0.967493,0.110026,4,15,0,354192,2.07082,0.000506674,0.259694,0.404248,39.5147,33.8252
-354188,0.999955,0.110026,5,31,0,354191,2.07495,-0.00098681,0.398423,0.388571,40.9908,29.8898
-354188,0.948685,0.110026,5,31,0,354189,2.0637,0.00166041,0.269618,0.394248,39.6172,33.4658
-354189,0.92297,0.110026,5,31,0,354190,2.05682,0.00321205,0.304556,0.394945,39.5103,33.8105
-354186,0.994103,0.110026,5,31,0,354191,2.09839,-0.00559328,0.360134,0.419244,41.3172,31.0649
-354186,0.994645,0.110026,5,31,0,354189,2.10364,-0.00652041,0.334138,0.422463,40.3056,31.3182
-354186,0.816719,0.110026,5,31,0,354190,2.09814,-0.00519935,0.302532,0.42697,41.4609,31.6403
-354186,0.999667,0.110026,5,31,0,354188,2.0866,-0.00291913,0.30469,0.441021,39.3285,31.1748
-354185,0.998257,0.110026,4,31,0,354188,2.08653,-0.00284855,0.308305,0.431695,39.5639,31.3719
-354185,0.814721,0.110026,5,31,0,354188,2.07653,-0.000219649,0.365784,0.371165,41.0085,31.012
-354186,0.977068,0.110026,5,31,0,354189,2.04848,0.00428731,0.338612,0.387137,41.506,32.921
-354187,0.893095,0.110026,5,31,0,354192,2.07442,-0.0013864,0.361167,0.343803,41.5127,31.1106
-354184,0.99721,0.110026,5,31,0,354189,2.077,-0.00135748,0.312399,0.398724,38.789,31.6545
-354184,0.931716,0.110026,5,31,0,354186,2.07925,-0.00139268,0.331771,0.406139,41.4739,31.1223
-354186,0.991595,0.110026,4,31,0,354188,2.05508,0.00277155,0.269936,0.440383,40.52,32.1471
-354187,0.574655,0.110026,5,31,0,354192,2.05954,0.00204552,0.370391,0.366134,40.0594,30.0228
-354189,0.732031,0.110026,5,31,0,354194,2.0931,-0.002794,0.34591,0.441161,38.3962,32.0544
-354187,0.999762,0.110026,5,31,0,354195,2.09833,-0.00513522,0.365189,0.422028,42.4745,31.4095
-354187,0.944251,0.110026,4,15,0,354188,2.09944,-0.00488984,0.356803,0.419024,42.2352,31.5483
-354188,0.960389,0.110026,5,31,0,354189,2.10745,-0.00604078,0.344377,0.429204,41.8667,31.6549
-354187,1,0.110026,5,31,0,354189,2.03056,0.00708138,0.31769,0.363647,39.0682,31.9042
-354186,0.99928,0.110026,5,31,0,354189,2.03187,0.00680646,0.326717,0.373001,40.1769,31.1362
